"ICD","Description","ICA","LGPS","RF","Lasso"
"A490","Staphylokokkeninfektion nicht näher bezeichneter Lokalisation",3202,3166,1124,1838
"C172","Bösartige Neubildung: Ileum",3202,3166,914,1838
"C185","Bösartige Neubildung: Flexura coli sinistra [lienalis]",3202,3166,853,1838
"C437","Bösartiges Melanom der unteren Extremität, einschließlich Hüfte",3202,3166,2860,1838
"C771","Sekundäre und nicht näher bezeichnete bösartige Neubildung: Intrathorakale Lymphknoten",3202,3166,915,1838
"D303","Gutartige Neubildung: Harnblase",3202,3166,925,1838
"E222","Syndrom der inadäquaten Sekretion von Adiuretin",3202,3166,3333,1838
"E782","Gemischte Hyperlipidämie",3202,3166,1199,1838
"F012","Subkortikale vaskuläre Demenz",3202,3166,943,1838
"G831","Monoparese und Monoplegie einer unteren Extremität",3202,3166,1194,1838
"G918","Sonstiger Hydrozephalus",3202,3166,3078,1838
"H021","Ektropium des Augenlides",3202,3166,933,1838
"H024","Ptosis des Augenlides",3202,3166,3350,1838
"H271","Luxation der Linse",3202,3166,1323,1838
"I301","Infektiöse Perikarditis",3202,3166,3518,1838
"I309","Akute Perikarditis, nicht näher bezeichnet",3202,3166,1004,1838
"I312","Hämoperikard, anderenorts nicht klassifiziert",3202,3166,3234,1838
"I745","Embolie und Thrombose der A. iliaca",3202,3166,848,1838
"J157","Pneumonie durch Mycoplasma pneumoniae",3202,3166,3383,1838
"K254","Ulcus ventriculi: Chronisch oder nicht näher bezeichnet, mit Blutung",3202,3166,990,1838
"K298","Duodenitis",3202,3166,3428,1838
"K413","Hernia femoralis, einseitig oder ohne Seitenangabe, mit Einklemmung, ohne Gangrän",3202,3166,1113,1838
"K623","Rektumprolaps",3202,3166,2570,1838
"M202","Hallux rigidus",3202,3166,3427,1838
"M234","Freier Gelenkkörper im Kniegelenk",3202,3166,833,1838
"M842","Verzögerte Frakturheilung",3202,3166,3356,1838
"R402","Koma, nicht näher bezeichnet",3202,3166,3365,1838
"R571","Hypovolämischer Schock",3202,3166,1137,1838
"R943","Abnorme Ergebnisse von kardiovaskulären Funktionsprüfungen",3202,3166,3178,1838
"S141","Sonstige und nicht näher bezeichnete Verletzungen des zervikalen Rückenmarkes",3202,3166,3129,1838
"S421","Fraktur der Skapula",3202,3166,3088,1838
"S623","Fraktur eines sonstigen Mittelhandknochens",3202,3166,985,1838
"Z930","Vorhandensein eines Tracheostomas",3202,3166,2875,1838
"C712","Bösartige Neubildung: Temporallappen",3219,3140.5,816,1838
"I716","Aortenaneurysma, thorakoabdominal, ohne Angabe einer Ruptur",3220,3145.5,3475,1838
"F251","Schizoaffektive Störung, gegenwärtig depressiv",3221,3140.5,1108,1838
"C259","Bösartige Neubildung: Pankreas, nicht näher bezeichnet",3222,3138.5,2724,1838
"K253","Ulcus ventriculi: Akut, ohne Blutung oder Perforation",3223,3346,3630,1838
"G811","Spastische Hemiparese und Hemiplegie",3224.5,3256.5,1174,1838
"J342","Nasenseptumdeviation",3224.5,3256.5,3577,1838
"R202","Parästhesie der Haut",3226,3255,3619,1838
"M478","Sonstige Spondylose",3227,3480,902,3701.5
"I210","Akuter transmuraler Myokardinfarkt der Vorderwand",3228,3476,3764,3773.5
"M160","Primäre Koxarthrose, beidseitig",3229,3483,3736,3726
"I611","Intrazerebrale Blutung in die Großhirnhemisphäre, kortikal",3230,3347,3667,1838
"S223","Rippenfraktur",3231,3348,3396,1838
"J069","Akute Infektion der oberen Atemwege, nicht näher bezeichnet",3232.5,3349.5,772,1838
"L270","Generalisierte Hauteruption durch Drogen oder Arzneimittel",3232.5,3349.5,1095,1838
"F250","Schizoaffektive Störung, gegenwärtig manisch",3234,3184.5,2928,1838
"C498","Bösartige Neubildung: Bindegewebe und andere Weichteilgewebe, mehrere Teilbereiche überlappend",3236.5,3187.5,1028,1838
"G573","Läsion des N. fibularis (peronaeus) communis",3236.5,3187.5,852,1838
"I151","Hypertonie als Folge von sonstigen Nierenkrankheiten",3236.5,3187.5,3468,1838
"I358","Sonstige Aortenklappenkrankheiten",3236.5,3187.5,2780,1838
"E790","Hyperurikämie ohne Zeichen von entzündlicher Arthritis oder tophischer Gicht",3239,3183,3055,1838
"B028","Zoster mit sonstigen Komplikationen",3257,3207,2529,1838
"C675","Bösartige Neubildung: Harnblasenhals",3257,3207,1048,1838
"C785","Sekundäre bösartige Neubildung des Dickdarmes und des Rektums",3257,3207,1377,1838
"D360","Gutartige Neubildung: Lymphknoten",3257,3207,3472,1838
"D411","Neubildung unsicheren oder unbekannten Verhaltens: Nierenbecken",3257,3207,3431,1838
"E109","Diabetes mellitus, Typ 1: Ohne Komplikationen",3257,3207,2755,1838
"F106","Psychische und Verhaltensstörungen durch Alkohol: Amnestisches Syndrom",3257,3207,3280,1838
"F458","Sonstige somatoforme Störungen",3257,3207,2954,1838
"G309","Alzheimer-Krankheit, nicht näher bezeichnet",3257,3207,2964,1838
"G430","Migräne ohne Aura [Gewöhnliche Migräne]",3257,3207,1140,1838
"H445","Degenerationszustände des Augapfels",3257,3207,3138,1838
"H71","Cholesteatom des Mittelohres",3257,3207,2788,1838
"H818","Sonstige Störungen der Vestibularfunktion",3257,3207,1434,1838
"I674","Hypertensive Enzephalopathie",3257,3207,767,1838
"J698","Pneumonie durch sonstige feste und flüssige Substanzen",3257,3207,2635,1838
"K259","Ulcus ventriculi: Weder als akut noch als chronisch bezeichnet, ohne Blutung oder Perforation",3257,3207,876,1838
"K509","Crohn-Krankheit, nicht näher bezeichnet",3257,3207,2737,1838
"K515","Linksseitige Kolitis",3257,3207,3150,1838
"K598","Sonstige näher bezeichnete funktionelle Darmstörungen",3257,3207,2537,1838
"K769","Leberkrankheit, nicht näher bezeichnet",3257,3207,2685,1838
"K821","Hydrops der Gallenblase",3257,3207,1133,1838
"K853","Medikamenten-induzierte akute Pankreatitis",3257,3207,3358,1838
"M198","Sonstige näher bezeichnete Arthrose",3257,3207,2907,1838
"M766","Tendinitis der Achillessehne",3257,3207,2827,1838
"M960","Pseudarthrose nach Fusion oder Arthrodese",3257,3207,2494,1838
"N450","Orchitis, Epididymitis und Epididymoorchitis mit Abszess",3257,3207,1463,1838
"R008","Sonstige und nicht näher bezeichnete Störungen des Herzschlages",3257,3207,3195,1838
"R05","Husten",3257,3207,836,1838
"R778","Sonstige näher bezeichnete Veränderungen der Plasmaproteine",3257,3207,1090,1838
"S013","Offene Wunde des Ohres und der Gehörstrukturen",3257,3207,2648,1838
"T798","Sonstige Frühkomplikationen eines Traumas",3257,3207,3065,1838
"Z087","Nachuntersuchung nach Kombinationstherapie wegen bösartiger Neubildung",3257,3207,947,1838
"Z090","Nachuntersuchung nach chirurgischem Eingriff wegen anderer Krankheitszustände",3257,3207,1168,1838
"Z516","Desensibilisierung gegenüber Allergenen",3257,3207,1208,1838
"Z748","Sonstige Probleme mit Bezug auf Pflegebedürftigkeit",3257,3207,1335,1838
"T868","Versagen und Abstoßung sonstiger transplantierter Organe und Gewebe",3275,3184.5,3399,1838
"D481","Neubildung unsicheren oder unbekannten Verhaltens: Bindegewebe und andere Weichteilgewebe",3280.5,3262.5,3517,1838
"F323","Schwere depressive Episode mit psychotischen Symptomen",3280.5,3262.5,3609,1838
"I319","Krankheit des Perikards, nicht näher bezeichnet",3280.5,3262.5,3357,1838
"I519","Herzkrankheit, nicht näher bezeichnet",3280.5,3262.5,2995,1838
"I970","Postkardiotomie-Syndrom",3280.5,3262.5,3344,1838
"J42","Nicht näher bezeichnete chronische Bronchitis",3280.5,3262.5,3249,1838
"K500","Crohn-Krankheit des Dünndarmes",3280.5,3262.5,1292,1838
"K551","Chronische Gefäßkrankheiten des Darmes",3280.5,3262.5,3445,1838
"M191","Posttraumatische Arthrose sonstiger Gelenke",3280.5,3262.5,3491,1838
"S822","Fraktur des Tibiaschaftes",3280.5,3262.5,3307,1838
"L97","Ulcus cruris, anderenorts nicht klassifiziert",3286,3473,3402,3677.5
"K918","Sonstige Krankheiten des Verdauungssystems nach medizinischen Maßnahmen, anderenorts nicht klassifiziert",3287,3423,3289,1838
"T887","Nicht näher bezeichnete unerwünschte Nebenwirkung eines Arzneimittels oder einer Droge",3288,3424,3557,1838
"K631","Perforation des Darmes (nichttraumatisch)",3289,3422,3648,1838
"I631","Hirninfarkt durch Embolie präzerebraler Arterien",3290,3474,3775,3766.5
"M808","Sonstige Osteoporose mit pathologischer Fraktur",3291,3500,3547,1838
"I638","Sonstiger Hirninfarkt",3292,3416,3782,3781.5
"I710","Dissektion der Aorta",3293,3352,3673,3714.5
"C833","Diffuses großzelliges B-Zell-Lymphom",3294,3351,3305,1838
"N421","Kongestion und Blutung der Prostata",3295,3353,3278,1838
"I871","Venenkompression",3296.5,3354.5,778,1838
"S010","Offene Wunde der behaarten Kopfhaut",3296.5,3354.5,940,1838
"S066","Traumatische subarachnoidale Blutung",3298,3510,3525,1838
"I630","Hirninfarkt durch Thrombose präzerebraler Arterien",3299,3521,3765,3750.5
"G202","Primäres Parkinson-Syndrom mit schwerster Beeinträchtigung",3300,3268.5,3163,3726
"G700","Myasthenia gravis",3301,3268.5,3439,1838
"C505","Bösartige Neubildung: Unterer äußerer Quadrant der Brustdrüse",3303,3274,1241,1838
"C798","Sekundäre bösartige Neubildung sonstiger näher bezeichneter Lokalisationen",3303,3274,928,1838
"F430","Akute Belastungsreaktion",3303,3274,2665,1838
"D860","Sarkoidose der Lunge",3308,3280,3192,1838
"F101","Psychische und Verhaltensstörungen durch Alkohol: Schädlicher Gebrauch",3308,3280,3387,1838
"H532","Diplopie",3308,3280,3530,1838
"K720","Akutes und subakutes Leberversagen",3308,3280,3018,1838
"L891","Dekubitus 2. Grades",3308,3280,1022,1838
"M131","Monarthritis, anderenorts nicht klassifiziert",3308,3280,3279,1838
"T812","Versehentliche Stich- oder Risswunde während eines Eingriffes, anderenorts nicht klassifiziert",3308,3280,3433,1838
"D171","Gutartige Neubildung des Fettgewebes der Haut und der Unterhaut des Rumpfes",3312,3270.5,967,1838
"F411","Generalisierte Angststörung",3313.5,3274,2664,1838
"R69","Unbekannte und nicht näher bezeichnete Krankheitsursachen",3313.5,3274,1121,1838
"C770","Sekundäre und nicht näher bezeichnete bösartige Neubildung: Lymphknoten des Kopfes, des Gesichtes und des Halses",3315,3270.5,2922,1838
"L721","Trichilemmalzyste",3316.5,3358.5,3539,1838
"R091","Pleuritis",3316.5,3358.5,953,1838
"D701","Arzneimittelinduzierte Agranulozytose und Neutropenie",3318.5,3356.5,1445,1838
"H810","Ménière-Krankheit",3318.5,3356.5,774,1838
"I428","Sonstige Kardiomyopathien",3320,3518,3714,3745.5
"I742","Embolie und Thrombose der Arterien der oberen Extremitäten",3321,3426,3682,3677.5
"M170","Primäre Gonarthrose, beidseitig",3322,3427,3659,3677.5
"T846","Infektion und entzündliche Reaktion durch eine interne Osteosynthesevorrichtung [jede Lokalisation]",3323,3425,2666,1838
"D683","Hämorrhagische Diathese durch Antikoagulanzien und Antikörper",3324,3536,3750,3756.5
"S828","Frakturen sonstiger Teile der Unterschenkels",3325,3511,3248,1838
"J151","Pneumonie durch Pseudomonas",3326,3360,797,1838
"J208","Akute Bronchitis durch sonstige näher bezeichnete Erreger",3327,3361,799,1838
"I348","Sonstige nichtrheumatische Mitralklappenkrankheiten",3328.5,3362.5,829,1838
"N19","Nicht näher bezeichnete Niereninsuffizienz",3328.5,3362.5,1110,1838
"M173","Sonstige posttraumatische Gonarthrose",3330,3429,981,1838
"Z966","Vorhandensein von orthopädischen Gelenkimplantaten",3331,3285.5,1019,1838
"C851","B-Zell-Lymphom, nicht näher bezeichnet",3332.5,3288,2594,1838
"H470","Affektionen des N. opticus, anderenorts nicht klassifiziert",3332.5,3288,788,1838
"D45","Polycythaemia vera",3334,3284,3347,1838
"D619","Aplastische Anämie, nicht näher bezeichnet",3343,3298,3486,1838
"H045","Stenose und Insuffizienz der Tränenwege",3343,3298,3489,1838
"H441","Sonstige Endophthalmitis",3343,3298,1218,1838
"I713","Aneurysma der Aorta abdominalis, rupturiert",3343,3298,855,1838
"J47","Bronchiektasen",3343,3298,3217,1838
"J849","Interstitielle Lungenkrankheit, nicht näher bezeichnet",3343,3298,3133,1838
"K294","Chronische atrophische Gastritis",3343,3298,1094,1838
"K579","Divertikulose des Darmes, Teil nicht näher bezeichnet, ohne Perforation oder Abszess",3343,3298,805,1838
"K719","Toxische Leberkrankheit, nicht näher bezeichnet",3343,3298,3460,1838
"N170","Akutes Nierenversagen mit Tubulusnekrose",3343,3298,1047,1838
"N308","Sonstige Zystitis",3343,3298,3586,1838
"R520","Akuter Schmerz",3343,3298,2660,1838
"R740","Erhöhung der Transaminasenwerte und des Laktat-Dehydrogenase-Wertes [LDH]",3343,3298,3136,1838
"S270","Traumatischer Pneumothorax",3343,3298,3321,1838
"T509","Vergiftung: Sonstige und nicht näher bezeichnete Arzneimittel, Drogen und biologisch aktive Substanzen",3343,3298,1393,1838
"Z136","Spezielle Verfahren zur Untersuchung auf kardiovaskuläre Krankheiten",3343,3298,885,1838
"Z854","Bösartige Neubildung der Genitalorgane in der Eigenanamnese",3343,3298,2812,1838
"N310","Ungehemmte neurogene Blasenentleerung, anderenorts nicht klassifiziert",3352,3285.5,916,1838
"L120","Bullöses Pemphigoid",3353,3288,808,1838
"S722","Subtrochantäre Fraktur",3354,3552,3742,3726
"I635","Hirninfarkt durch nicht näher bezeichneten Verschluss oder Stenose zerebraler Arterien",3355,3229,3788,3786
"G628","Sonstige näher bezeichnete Polyneuropathien",3356,3549,3757,3762
"M548","Sonstige Rückenschmerzen",3357,3477,3071,1838
"N811","Zystozele",3358,3478,3546,1838
"K430","Narbenhernie mit Einklemmung, ohne Gangrän",3359.5,3431.5,3253,1838
"R590","Lymphknotenvergrößerung, umschrieben",3359.5,3431.5,3226,1838
"K641","Hämorrhoiden 2. Grades",3361,3433,3495,1838
"K625","Hämorrhagie des Anus und des Rektums",3362,3430,945,1838
"K402","Doppelseitige Hernia inguinalis, ohne Einklemmung und ohne Gangrän",3363,3512,1478,1838
"M069","Chronische Polyarthritis, nicht näher bezeichnet",3364,3366.5,3164,1838
"E538","Mangel an sonstigen näher bezeichneten Vitaminen des Vitamin-B-Komplexes",3366,3370,765,1838
"I898","Sonstige näher bezeichnete nichtinfektiöse Krankheiten der Lymphgefäße und Lymphknoten",3366,3370,863,1838
"S823","Distale Fraktur der Tibia",3366,3370,814,1838
"C830","Kleinzelliges B-Zell-Lymphom",3368,3365,3241,1838
"I429","Kardiomyopathie, nicht näher bezeichnet",3371.5,3375.5,1043,1838
"I517","Kardiomegalie",3371.5,3375.5,798,1838
"J155","Pneumonie durch Escherichia coli",3371.5,3375.5,851,1838
"M199","Arthrose, nicht näher bezeichnet",3371.5,3375.5,919,1838
"R58","Blutung, anderenorts nicht klassifiziert",3371.5,3375.5,3257,1838
"S024","Fraktur des Jochbeins und des Oberkiefers",3371.5,3375.5,3272,1838
"I421","Hypertrophische obstruktive Kardiomyopathie",3375.5,3370,3677,1838
"K640","Hämorrhoiden 1. Grades",3375.5,3370,3355,1838
"J152","Pneumonie durch Staphylokokken",3377,3366.5,791,1838
"T823","Mechanische Komplikation durch sonstige Gefäßtransplantate",3378,3364,3601,1838
"I493","Ventrikuläre Extrasystolie",3379,3571,3749,3766.5
"N359","Harnröhrenstriktur, nicht näher bezeichnet",3381,3435,3470,1838
"N47","Vorhauthypertrophie, Phimose und Paraphimose",3381,3435,1247,1838
"R568","Sonstige und nicht näher bezeichnete Krämpfe",3381,3435,3552,1838
"I442","Atrioventrikulärer Block 3. Grades",3383,3513,3774,3773.5
"M233","Sonstige Meniskusschädigungen",3384,3573,3710,1838
"H160","Ulcus corneae",3385.5,3309,926,1838
"M321","Systemischer Lupus erythematodes mit Beteiligung von Organen oder Organsystemen",3385.5,3309,2583,1838
"G353","Multiple Sklerose mit sekundär-chronischem Verlauf",3387,3307,3373,1838
"E039","Hypothyreose, nicht näher bezeichnet",3389,3312,1451,1838
"H250","Cataracta senilis incipiens",3389,3312,3385,1838
"J840","Alveoläre und parietoalveoläre Krankheitszustände",3389,3312,3143,1838
"A401","Sepsis durch Streptokokken, Gruppe B",3401.5,3324.5,3318,1838
"C688","Bösartige Neubildung: Harnorgane, mehrere Teilbereiche überlappend",3401.5,3324.5,899,1838
"G470","Ein- und Durchschlafstörungen",3401.5,3324.5,3154,1838
"G728","Sonstige näher bezeichnete Myopathien",3401.5,3324.5,3155,1838
"H185","Hereditäre Hornhautdystrophien",3401.5,3324.5,3142,1838
"I958","Sonstige Hypotonie",3401.5,3324.5,1312,1838
"J160","Pneumonie durch Chlamydien",3401.5,3324.5,3559,1838
"J950","Funktionsstörung eines Tracheostomas",3401.5,3324.5,803,1838
"K611","Rektalabszess",3401.5,3324.5,1267,1838
"K914","Funktionsstörung nach Kolostomie oder Enterostomie",3401.5,3324.5,1183,1838
"L033","Phlegmone am Rumpf",3401.5,3324.5,2620,1838
"M810","Postmenopausale Osteoporose",3401.5,3324.5,3425,1838
"M861","Sonstige akute Osteomyelitis",3401.5,3324.5,1289,1838
"M872","Knochennekrose durch vorangegangenes Trauma",3401.5,3324.5,3587,1838
"N23","Nicht näher bezeichnete Nierenkolik",3401.5,3324.5,3493,1838
"N410","Akute Prostatitis",3401.5,3324.5,811,1838
"R32","Nicht näher bezeichnete Harninkontinenz",3401.5,3324.5,3079,1838
"R600","Umschriebenes Ödem",3401.5,3324.5,1270,1838
"S301","Prellung der Bauchdecke",3401.5,3324.5,2713,1838
"S819","Offene Wunde des Unterschenkels, Teil nicht näher bezeichnet",3401.5,3324.5,1060,1838
"Z033","Beobachtung bei Verdacht auf neurologische Krankheit",3401.5,3324.5,3131,1838
"Z470","Entfernung einer Metallplatte oder einer anderen inneren Fixationsvorrichtung",3401.5,3324.5,3406,1838
"D469","Myelodysplastisches Syndrom, nicht näher bezeichnet",3413,3309,3205,1838
"I712","Aneurysma der Aorta thoracica, ohne Angabe einer Ruptur",3414,3545,3720,3745.5
"I620","Subdurale Blutung (nichttraumatisch)",3415,3572,3729,1838
"K852","Alkoholinduzierte akute Pankreatitis",3416,3381,3554,3677.5
"C541","Bösartige Neubildung: Endometrium",3417,3379,3606,1838
"I613","Intrazerebrale Blutung in den Hirnstamm",3418,3382,3509,1838
"K610","Analabszess",3419.5,3383.5,1310,1838
"R201","Hypästhesie der Haut",3419.5,3383.5,3567,1838
"D291","Gutartige Neubildung: Prostata",3422.5,3386.5,996,1838
"R410","Orientierungsstörung, nicht näher bezeichnet",3422.5,3386.5,813,1838
"R570","Kardiogener Schock",3422.5,3386.5,3422,1838
"T181","Fremdkörper im Ösophagus",3422.5,3386.5,3397,1838
"C155","Bösartige Neubildung: Ösophagus, unteres Drittel",3425,3380,3496,1838
"M512","Sonstige näher bezeichnete Bandscheibenverlagerung",3426,3575,3721,3714.5
"R53","Unwohlsein und Ermüdung",3427,3556,3633,1838
"M513","Sonstige näher bezeichnete Bandscheibendegeneration",3428,3437,3335,1838
"M628","Sonstige näher bezeichnete Muskelkrankheiten",3429,3559,3364,1838
"H912","Idiopathischer Hörsturz",3430,3482,3471,1838
"M472","Sonstige Spondylose mit Radikulopathie",3431,3481,1049,1838
"C182","Bösartige Neubildung: Colon ascendens",3432,3515,3592,1838
"M720","Fibromatose der Palmarfaszie [Dupuytren-Kontraktur]",3433.5,3516.5,3453,3677.5
"Z950","Vorhandensein eines kardialen elektronischen Geräts",3433.5,3516.5,837,1838
"C800","Bösartige Neubildung, primäre Lokalisation unbekannt, so bezeichnet",3435,3389,2758,1838
"I723","Aneurysma und Dissektion der A. iliaca",3436.5,3395,3549,1838
"S424","Fraktur des distalen Endes des Humerus",3436.5,3395,3571,1838
"G820","Schlaffe Paraparese und Paraplegie",3438,3391.5,1088,1838
