"ICD","Description","ICA","LGPS","RF","Lasso"
"T179","Fremdkörper in den Atemwegen, Teil nicht näher bezeichnet",2186,2185,2031,1716
"T184","Fremdkörper im Dickdarm",2186,2185,2031,1716
"T185","Fremdkörper in Anus und Rektum",2186,2185,2031,1716
"T188","Fremdkörper an sonstigen und mehreren Lokalisationen des Verdauungstraktes",2186,2185,2031,1716
"T190","Fremdkörper in der Harnröhre",2186,2185,2031,1716
"T191","Fremdkörper in der Harnblase",2186,2185,2031,1716
"T192","Fremdkörper in der Vulva und in der Vagina",2186,2185,2031,1716
"T202","Verbrennung 2. Grades des Kopfes und des Halses",2186,2185,2031,1716
"T213","Verbrennung 3. Grades des Rumpfes",2186,2185,2031,1716
"T222","Verbrennung Grad 2a der Schulter und des Armes, ausgenommen Handgelenk und Hand",2186,2185,2031,1716
"T223","Verbrennung 3. Grades der Schulter und des Armes, ausgenommen Handgelenk und Hand",2186,2185,2031,1716
"T228","Verbrennung Grad 2b der Schulter und des Armes, ausgenommen Handgelenk und Hand",2186,2185,2031,1716
"T230","Verbrennung nicht näher bezeichneten Grades des Handgelenkes und der Hand",2186,2185,2031,1716
"T232","Verbrennung 2. Grades des Handgelenkes und der Hand",2186,2185,2031,1716
"T233","Verbrennung 3. Grades des Handgelenkes und der Hand",2186,2185,2031,1716
"T243","Verbrennung 3. Grades der Hüfte und des Beines, ausgenommen Knöchelregion und Fuß",2186,2185,2031,1716
"T246","Verätzung 2. Grades der Hüfte und des Beines, ausgenommen Knöchelregion und Fuß",2186,2185,2031,1716
"T252","Verbrennung 2. Grades der Knöchelregion und des Fußes",2186,2185,2031,1716
"T253","Verbrennung 3. Grades der Knöchelregion und des Fußes",2186,2185,2031,1716
"T286","Verätzung des Ösophagus",2186,2185,2031,1716
"T292","Verbrennungen mehrerer Körperregionen, wobei höchstens Verbrennungen 2. Grades angegeben sind",2186,2185,2031,1716
"T293","Verbrennungen mehrerer Körperregionen, wobei mindestens eine Verbrennung 3. Grades angegeben ist",2186,2185,2031,1716
"T300","Verbrennung nicht näher bezeichneten Grades, Körperregion nicht näher bezeichnet",2186,2185,2031,1716
"T302","Verbrennung 2. Grades, Körperregion nicht näher bezeichnet",2186,2185,2031,1716
"T383","Vergiftung: Insulin und orale blutzuckersenkende Arzneimittel [Antidiabetika]",2186,2185,2031,1716
"T391","Vergiftung: 4-Aminophenol-Derivate",2186,2185,2031,1716
"T400","Vergiftung: Opium",2186,2185,2031,1716
"T402","Vergiftung: Sonstige Opioide",2186,2185,2031,1716
"T403","Vergiftung: Methadon",2186,2185,2031,1716
"T420","Vergiftung: Hydantoin-Derivate",2186,2185,2031,1716
"T426","Vergiftung: Sonstige Antiepileptika, Sedativa und Hypnotika",2186,2185,2031,1716
"T427","Vergiftung: Antiepileptika, Sedativa und Hypnotika, nicht näher bezeichnet",2186,2185,2031,1716
"T428","Vergiftung: Antiparkinsonmittel und andere zentral wirkende Muskelrelaxanzien",2186,2185,2031,1716
"T430","Vergiftung: Tri- und tetrazyklische Antidepressiva",2186,2185,2031,1716
"T432","Vergiftung: Sonstige und nicht näher bezeichnete Antidepressiva",2186,2185,2031,1716
"T434","Vergiftung: Neuroleptika auf Butyrophenon- und Thioxanthen-Basis",2186,2185,2031,1716
"T435","Vergiftung: Sonstige und nicht näher bezeichnete Antipsychotika und Neuroleptika",2186,2185,2031,1716
"T438","Vergiftung: Sonstige psychotrope Substanzen, anderenorts nicht klassifiziert",2186,2185,2031,1716
"T460","Vergiftung: Herzglykoside und Arzneimittel mit ähnlicher Wirkung",2186,2185,2031,1716
"T464","Vergiftung: Angiotensin-Konversionsenzym-Hemmer [ACE-Hemmer]",2186,2185,2031,1716
"T465","Vergiftung: Sonstige Antihypertensiva, anderenorts nicht klassifiziert",2186,2185,2031,1716
"T507","Vergiftung: Analeptika und Opioid-Rezeptor-Antagonisten",2186,2185,2031,1716
"T58","Toxische Wirkung von Kohlenmonoxid",2186,2185,2031,1716
"T598","Toxische Wirkung: Sonstige näher bezeichnete Gase, Dämpfe oder sonstiger näher bezeichneter Rauch",2186,2185,2031,1716
"T599","Toxische Wirkung: Gase, Dämpfe oder Rauch, nicht näher bezeichnet",2186,2185,2031,1716
"T628","Toxische Wirkung: Sonstige näher bezeichnete schädliche Substanzen, die mit der Nahrung aufgenommen wurden",2186,2185,2031,1716
"T670","Hitzschlag und Sonnenstich",2186,2185,2031,1716
"T671","Hitzesynkope",2186,2185,2031,1716
"T673","Hitzeerschöpfung durch Wasserverlust",2186,2185,2031,1716
"T68","Hypothermie",2186,2185,2031,1716
"T703","Caissonkrankheit [Dekompressionskrankheit]",2186,2185,2031,1716
"T71","Erstickung",2186,2185,2031,1716
"T751","Ertrinken und nichttödliches Untertauchen",2186,2185,2031,1716
"T788","Sonstige unerwünschte Nebenwirkungen, anderenorts nicht klassifiziert",2186,2185,2031,1716
"T790","Luftembolie (traumatisch)",2186,2185,2031,1716
"T792","Traumatisch bedingte sekundäre oder rezidivierende Blutung",2186,2185,2031,1716
"T793","Posttraumatische Wundinfektion, anderenorts nicht klassifiziert",2186,2185,2031,1716
"T795","Traumatische Anurie",2186,2185,2031,1716
"T797","Traumatisches subkutanes Emphysem",2186,2185,2031,1716
"T798","Sonstige Frühkomplikationen eines Traumas",2186,2185,2031,1716
"T799","Nicht näher bezeichnete Frühkomplikation eines Traumas",2186,2185,2031,1716
"T801","Gefäßkomplikationen nach Infusion, Transfusion oder Injektion zu therapeutischen Zwecken",2186,2185,2031,1716
"T802","Infektionen nach Infusion, Transfusion oder Injektion zu therapeutischen Zwecken",2186,2185,2031,1716
"T808","Sonstige Komplikationen nach Infusion, Transfusion oder Injektion zu therapeutischen Zwecken",2186,2185,2031,1716
"T809","Nicht näher bezeichnete Komplikation nach Infusion, Transfusion oder Injektion zu therapeutischen Zwecken",2186,2185,2031,1716
"T812","Versehentliche Stich- oder Risswunde während eines Eingriffes, anderenorts nicht klassifiziert",2186,2185,2031,1716
"T815","Fremdkörper, der versehentlich nach einem Eingriff in einer Körperhöhle oder Operationswunde zurückgeblieben ist",2186,2185,2031,1716
"T817","Gefäßkomplikationen nach einem Eingriff, anderenorts nicht klassifiziert",2186,2185,2031,1716
"T819","Nicht näher bezeichnete Komplikation eines Eingriffes",2186,2185,2031,1716
"T820","Mechanische Komplikation durch eine Herzklappenprothese",2186,2185,2031,1716
"T822","Mechanische Komplikation durch Koronararterien-Bypass und Klappentransplantate",2186,2185,2031,1716
"T824","Mechanische Komplikation durch Gefäßkatheter bei Dialyse",2186,2185,2031,1716
"T826","Infektion und entzündliche Reaktion durch eine Herzklappenprothese",2186,2185,2031,1716
"T829","Nicht näher bezeichnete Komplikation durch Prothese, Implantat oder Transplantat im Herzen und in den Gefäßen",2186,2185,2031,1716
"T833","Mechanische Komplikation durch ein Intrauterinpessar",2186,2185,2031,1716
"T834","Mechanische Komplikation durch sonstige Prothesen, Implantate oder Transplantate im Genitaltrakt",2186,2185,2031,1716
"T836","Infektion und entzündliche Reaktion durch Prothese, Implantat oder Transplantat im Genitaltrakt",2186,2185,2031,1716
"T838","Sonstige Komplikationen durch Prothesen, Implantate oder Transplantate im Urogenitaltrakt",2186,2185,2031,1716
"T839","Nicht näher bezeichnete Komplikation durch Prothese, Implantat oder Transplantat im Urogenitaltrakt",2186,2185,2031,1716
"T844","Mechanische Komplikation durch sonstige intern verwendete orthopädische Geräte, Implantate und Transplantate",2186,2185,2031,1716
"T847","Infektion und entzündliche Reaktion durch sonstige orthopädische Endoprothesen, Implantate oder Transplantate",2186,2185,2031,1716
"T849","Nicht näher bezeichnete Komplikation durch orthopädische Endoprothese, Implantat oder Transplantat",2186,2185,2031,1716
"T850","Mechanische Komplikation durch einen ventrikulären, intrakraniellen Shunt",2186,2185,2031,1716
"T851","Mechanische Komplikation durch einen implantierten elektronischen Stimulator des Nervensystems",2186,2185,2031,1716
"T852","Mechanische Komplikation durch eine intraokulare Linse",2186,2185,2031,1716
"T853","Mechanische Komplikation durch sonstige Augenprothesen, -implantate oder -transplantate",2186,2185,2031,1716
"T854","Mechanische Komplikation durch Mammaprothese oder -implantat",2186,2185,2031,1716
"T857","Infektion und entzündliche Reaktion durch sonstige interne Prothesen, Implantate oder Transplantate",2186,2185,2031,1716
"T859","Nicht näher bezeichnete Komplikation durch interne Prothese, Implantat oder Transplantat",2186,2185,2031,1716
"T860","Versagen eines Transplantates hämatopoetischer Stammzellen und Graft-versus-host-Krankheit",2186,2185,2031,1716
"T861","Funktionsstörung, Versagen und Abstoßung eines Nierentransplantates",2186,2185,2031,1716
"T865","Versagen und Abstoßung eines Hauttransplantates",2186,2185,2031,1716
"T868","Versagen und Abstoßung sonstiger transplantierter Organe und Gewebe",2186,2185,2031,1716
"T875","Nekrose des Amputationsstumpfes",2186,2185,2031,1716
"T876","Sonstige und nicht näher bezeichnete Komplikationen am Amputationsstumpf",2186,2185,2031,1716
"T881","Sonstige Komplikationen nach Impfung [Immunisierung], anderenorts nicht klassifiziert",2186,2185,2031,1716
"T884","Misslungene oder schwierige Intubation",2186,2185,2031,1716
"T886","Anaphylaktischer Schock als unerwünschte Nebenwirkung eines indikationsgerechten Arzneimittels oder einer indikationsgerechten Droge bei ordnungsgemäßer Verabreichung",2186,2185,2031,1716
"T888","Sonstige näher bezeichnete Komplikationen bei chirurgischen Eingriffen und medizinischer Behandlung, anderenorts nicht klassifiziert",2186,2185,2031,1716
"T890","Komplikationen einer offenen Wunde",2186,2185,2031,1716
"T905","Folgen einer intrakraniellen Verletzung",2186,2185,2031,1716
"T911","Folgen einer Fraktur der Wirbelsäule",2186,2185,2031,1716
"T912","Folgen einer sonstigen Fraktur des Thorax und des Beckens",2186,2185,2031,1716
"T920","Folgen einer offenen Wunde der oberen Extremität",2186,2185,2031,1716
"T925","Folgen einer Verletzung von Muskeln und Sehnen der oberen Extremität",2186,2185,2031,1716
"T930","Folgen einer offenen Wunde der unteren Extremität",2186,2185,2031,1716
"T932","Folgen sonstiger Frakturen der unteren Extremität",2186,2185,2031,1716
"T935","Folgen einer Verletzung von Muskeln und Sehnen der unteren Extremität",2186,2185,2031,1716
"T983","Folgen von Komplikationen bei chirurgischen Eingriffen und medizinischer Behandlung, anderenorts nicht klassifiziert",2186,2185,2031,1716
"U501","Leichte motorische Funktionseinschränkung",2186,2185,2031,1716
"U504","Schwere motorische Funktionseinschränkung",2186,2185,2031,1716
"U505","Sehr schwere motorische Funktionseinschränkung",2186,2185,2031,1716
"U510","Keine oder leichte kognitive Funktionseinschränkung",2186,2185,2031,1716
"U512","Schwere kognitive Funktionseinschränkung",2186,2185,2031,1716
"U520","Frührehabilitations-Barthel-Index: 31 und mehr Punkte",2186,2185,2031,1716
"U521","Frührehabilitations-Barthel-Index: -75 bis 30 Punkte",2186,2185,2031,1716
"U523","Frührehabilitations-Barthel-Index: weniger als -200 Punkte",2186,2185,2031,1716
"Z016","Röntgenuntersuchung, anderenorts nicht klassifiziert",2186,2185,2031,1716
"Z017","Laboruntersuchung",2186,2185,2031,1716
"Z018","Sonstige näher bezeichnete spezielle Untersuchungen",2186,2185,2031,1716
"Z030","Beobachtung bei Verdacht auf Tuberkulose",2186,2185,2031,1716
"Z031","Beobachtung bei Verdacht auf bösartige Neubildung",2186,2185,2031,1716
"Z032","Beobachtung bei Verdacht auf psychische Krankheiten oder Verhaltensstörungen",2186,2185,2031,1716
"Z036","Beobachtung bei Verdacht auf toxische Wirkung von aufgenommenen Substanzen",2186,2185,2031,1716
"Z038","Beobachtung bei sonstigen Verdachtsfällen",2186,2185,2031,1716
"Z043","Untersuchung und Beobachtung nach anderem Unfall",2186,2185,2031,1716
"Z048","Untersuchung und Beobachtung aus sonstigen näher bezeichneten Gründen",2186,2185,2031,1716
"Z081","Nachuntersuchung nach Strahlentherapie wegen bösartiger Neubildung",2186,2185,2031,1716
"Z082","Nachuntersuchung nach Chemotherapie wegen bösartiger Neubildung",2186,2185,2031,1716
"Z088","Nachuntersuchung nach sonstiger Behandlung wegen bösartiger Neubildung",2186,2185,2031,1716
"Z089","Nachuntersuchung nach nicht näher bezeichneter Behandlung wegen bösartiger Neubildung",2186,2185,2031,1716
"Z090","Nachuntersuchung nach chirurgischem Eingriff wegen anderer Krankheitszustände",2186,2185,2031,1716
"Z092","Nachuntersuchung nach Chemotherapie wegen anderer Krankheitszustände",2186,2185,2031,1716
"Z098","Nachuntersuchung nach sonstiger Behandlung wegen anderer Krankheitszustände",2186,2185,2031,1716
"Z099","Nachuntersuchung nach nicht näher bezeichneter Behandlung wegen anderer Krankheitszustände",2186,2185,2031,1716
"Z11","Spezielle Verfahren zur Untersuchung auf infektiöse und parasitäre Krankheiten",2186,2185,2031,1716
"Z121","Spezielle Verfahren zur Untersuchung auf Neubildung des Darmtraktes",2186,2185,2031,1716
"Z125","Spezielle Verfahren zur Untersuchung auf Neubildung der Prostata",2186,2185,2031,1716
"Z21","Asymptomatische HIV-Infektion [Humane Immundefizienz-Virusinfektion]",2186,2185,2031,1716
"Z228","Keimträger sonstiger Infektionskrankheiten",2186,2185,2031,1716
"Z235","Notwendigkeit der Impfung gegen Tetanus, nicht kombiniert",2186,2185,2031,1716
"Z292","Sonstige prophylaktische Chemotherapie",2186,2185,2031,1716
"Z299","Prophylaktische Maßnahme, nicht näher bezeichnet",2186,2185,2031,1716
"Z301","Einsetzen eines Pessars (intrauterin) zur Kontrazeption",2186,2185,2031,1716
"Z302","Sterilisierung",2186,2185,2031,1716
"Z390","Betreuung und Untersuchung der Mutter unmittelbar nach einer Entbindung",2186,2185,2031,1716
"Z400","Prophylaktische Operation wegen Risikofaktoren in Verbindung mit bösartigen Neubildungen",2186,2185,2031,1716
"Z419","Maßnahme aus anderen Gründen als der Wiederherstellung des Gesundheitszustandes, nicht näher bezeichnet",2186,2185,2031,1716
"Z420","Nachbehandlung unter Anwendung plastischer Chirurgie des Kopfes oder des Halses",2186,2185,2031,1716
"Z429","Nachbehandlung unter Anwendung plastischer Chirurgie, nicht näher bezeichnet",2186,2185,2031,1716
"Z431","Versorgung eines Gastrostomas",2186,2185,2031,1716
"Z432","Versorgung eines Ileostomas",2186,2185,2031,1716
"Z434","Versorgung anderer künstlicher Körperöffnungen des Verdauungstraktes",2186,2185,2031,1716
"Z435","Versorgung eines Zystostomas",2186,2185,2031,1716
"Z436","Versorgung sonstiger künstlicher Körperöffnungen des Harntraktes",2186,2185,2031,1716
"Z452","Anpassung und Handhabung eines vaskulären Zugangs",2186,2185,2031,1716
"Z453","Anpassung und Handhabung eines implantierten Hörgerätes",2186,2185,2031,1716
"Z458","Anpassung und Handhabung von sonstigen implantierten medizinischen Geräten",2186,2185,2031,1716
"Z465","Versorgen mit und Anpassen eines Ileostomas oder von sonstigen Vorrichtungen im Magen-Darmtrakt",2186,2185,2031,1716
"Z466","Versorgen mit und Anpassen eines Gerätes im Harntrakt",2186,2185,2031,1716
"Z467","Versorgen mit und Anpassen eines orthopädischen Hilfsmittels",2186,2185,2031,1716
"Z468","Versorgen mit und Anpassen von sonstigen näher bezeichneten medizinischen Geräten oder Hilfsmitteln",2186,2185,2031,1716
"Z480","Kontrolle von Verbänden und Nähten",2186,2185,2031,1716
"Z488","Sonstige näher bezeichnete Nachbehandlung nach chirurgischem Eingriff",2186,2185,2031,1716
"Z489","Nachbehandlung nach chirurgischem Eingriff, nicht näher bezeichnet",2186,2185,2031,1716
"Z490","Vorbereitung auf die Dialyse",2186,2185,2031,1716
"Z511","Chemotherapie-Sitzung wegen bösartiger Neubildung",2186,2185,2031,1716
"Z514","Vorbereitung auf eine nachfolgende Behandlung, anderenorts nicht klassifiziert",2186,2185,2031,1716
"Z518","Sonstige näher bezeichnete medizinische Behandlung",2186,2185,2031,1716
"Z519","Medizinische Behandlung, nicht näher bezeichnet",2186,2185,2031,1716
"Z520","Blutspender",2186,2185,2031,1716
"Z524","Nierenspender",2186,2185,2031,1716
"Z53","Personen, die Einrichtungen des Gesundheitswesens wegen spezifischer Maßnahmen aufgesucht haben, die aber nicht durchgeführt wurden",2186,2185,2031,1716
"Z59","Kontaktanlässe mit Bezug auf das Wohnumfeld oder die wirtschaftliche Lage",2186,2185,2031,1716
"Z60","Kontaktanlässe mit Bezug auf die soziale Umgebung",2186,2185,2031,1716
"Z61","Kontaktanlässe mit Bezug auf Kindheitserlebnisse",2186,2185,2031,1716
"Z62","Andere Kontaktanlässe mit Bezug auf die Erziehung",2186,2185,2031,1716
"Z63","Andere Kontaktanlässe mit Bezug auf den engeren Familienkreis",2186,2185,2031,1716
"Z640","Kontaktanlässe mit Bezug auf eine unerwünschte Schwangerschaft",2186,2185,2031,1716
"Z71","Personen, die das Gesundheitswesen zum Zwecke anderer Beratung oder ärztlicher Konsultation in Anspruch nehmen, anderenorts nicht klassifiziert",2186,2185,2031,1716
"Z73","Probleme mit Bezug auf Schwierigkeiten bei der Lebensbewältigung",2186,2185,2031,1716
"Z748","Sonstige Probleme mit Bezug auf Pflegebedürftigkeit",2186,2185,2031,1716
"Z758","Sonstige Probleme mit Bezug auf medizinische Betreuungsmöglichkeiten oder andere Gesundheitsversorgung",2186,2185,2031,1716
"Z82","Bestimmte Behinderungen oder chronische Krankheiten in der Familienanamnese, die zu Schädigung oder Behinderung führen",2186,2185,2031,1716
"Z832","Krankheiten des Blutes und der blutbildenden Organe sowie bestimmte Störungen mit Beteiligung des Immunsystems in der Familienanamnese",2186,2185,2031,1716
"Z833","Diabetes mellitus in der Familienanamnese",2186,2185,2031,1716
"Z848","Sonstige näher bezeichnete Krankheiten oder Zustände in der Familienanamnese",2186,2185,2031,1716
"Z850","Bösartige Neubildung der Verdauungsorgane in der Eigenanamnese",2186,2185,2031,1716
"Z853","Bösartige Neubildung der Brustdrüse [Mamma] in der Eigenanamnese",2186,2185,2031,1716
"Z854","Bösartige Neubildung der Genitalorgane in der Eigenanamnese",2186,2185,2031,1716
"Z855","Bösartige Neubildung der Harnorgane in der Eigenanamnese",2186,2185,2031,1716
"Z857","Andere bösartige Neubildungen des lymphatischen, blutbildenden oder verwandten Gewebes in der Eigenanamnese",2186,2185,2031,1716
"Z858","Bösartige Neubildungen sonstiger Organe oder Systeme in der Eigenanamnese",2186,2185,2031,1716
