"ICD","Description","ICA","LGPS","RF","Lasso"
"M053","Seropositive chronische Polyarthritis mit Beteiligung sonstiger Organe und Organsysteme",3074,3017,2850,1937
"M862","Subakute Osteomyelitis",3074,3017,2801,2088.5
"R69","Unbekannte und nicht näher bezeichnete Krankheitsursachen",3074,3017,2816,2990
"S222","Fraktur des Sternums",3074,3017,1249,2408.5
"S623","Fraktur eines sonstigen Mittelhandknochens",3074,3017,3002,2526
"S711","Offene Wunde des Oberschenkels",3074,3017,3385,2896
"F313","Bipolare affektive Störung, gegenwärtig leichte oder mittelgradige depressive Episode",3087,2991,1187,1958.5
"H903","Beidseitiger Hörverlust durch Schallempfindungsstörung",3087,2991,2869,1878.5
"I730","Raynaud-Syndrom",3087,2991,3283,2088.5
"G318","Sonstige näher bezeichnete degenerative Krankheiten des Nervensystems",3090,2999.5,2983,2348.5
"K311","Hypertrophische Pylorusstenose beim Erwachsenen",3090,2999.5,2375,2256.5
"M713","Sonstige Schleimbeutelzyste",3090,2999.5,3047,1707.5
"C499","Bösartige Neubildung: Bindegewebe und andere Weichteilgewebe, nicht näher bezeichnet",3092.5,2991,3035,1878.5
"D033","Melanoma in situ sonstiger und nicht näher bezeichneter Teile des Gesichtes",3092.5,2991,3299,2348.5
"M171","Sonstige primäre Gonarthrose",3094,2877,3792,3793
"R470","Dysphasie und Aphasie",3095,3330,3322,3205.5
"G209","Primäres Parkinson-Syndrom, nicht näher bezeichnet",3096,3245,3444,2896
"F172","Psychische und Verhaltensstörungen durch Tabak: Abhängigkeitssyndrom",3097,3146,3338,1776
"C903","Solitäres Plasmozytom",3098,3147,2665,3310.5
"E063","Autoimmunthyreoiditis",3102,3152,2556,3466.5
"I213","Akuter transmuraler Myokardinfarkt an nicht näher bezeichneter Lokalisation",3102,3152,1056,1338
"M198","Sonstige näher bezeichnete Arthrose",3102,3152,2668,3310.5
"M502","Sonstige zervikale Bandscheibenverlagerung",3102,3152,1086,3310.5
"T796","Traumatische Muskelischämie",3102,3152,1419,3466.5
"U503","Mittelschwere motorische Funktionseinschränkung",3102,3152,3079,2029
"Z741","Probleme mit Bezug auf: Notwendigkeit der Hilfestellung bei der Körperpflege",3102,3152,3251,2733.5
"H931","Tinnitus aurium",3106,3148,3181,2088.5
"M191","Posttraumatische Arthrose sonstiger Gelenke",3107,3332,3439,3670.5
"C851","B-Zell-Lymphom, nicht näher bezeichnet",3108,3331,3220,3310.5
"S722","Subtrochantäre Fraktur",3109,3485,3681,3749
"T783","Angioneurotisches Ödem",3110,3333,2987,3581.5
"M316","Sonstige Riesenzellarteriitis",3111,3246.5,1238,3581.5
"I479","Paroxysmale Tachykardie, nicht näher bezeichnet",3112,3248,3565,3581.5
"M662","Spontanruptur von Strecksehnen",3113,3246.5,3508,3089.5
"S828","Frakturen sonstiger Teile der Unterschenkels",3114,3488,3764,3765
"M321","Systemischer Lupus erythematodes mit Beteiligung von Organen oder Organsystemen",3115,3031,1294,3466.5
"C490","Bösartige Neubildung: Bindegewebe und andere Weichteilgewebe des Kopfes, des Gesichtes und des Halses",3116,3032.5,3043,2896
"C01","Bösartige Neubildung des Zungengrundes",3117,3030,1425,3089.5
"C07","Bösartige Neubildung der Parotis",3122.5,3038.5,1215,1691.5
"C210","Bösartige Neubildung: Anus, nicht näher bezeichnet",3122.5,3038.5,1089,2526
"E668","Sonstige Adipositas",3122.5,3038.5,1688,2659.5
"G824","Spastische Tetraparese und Tetraplegie",3122.5,3038.5,3374,2810.5
"J986","Krankheiten des Zwerchfells",3122.5,3038.5,1178,2589.5
"M753","Tendinitis calcarea im Schulterbereich",3122.5,3038.5,3496,2990
"N151","Nierenabszess und perinephritischer Abszess",3122.5,3038.5,2935,2733.5
"N362","Harnröhrenkarunkel",3122.5,3038.5,2953,3310.5
"R490","Dysphonie",3122.5,3038.5,1155,1917
"S633","Traumatische Ruptur von Bändern des Handgelenkes und der Handwurzel",3122.5,3038.5,3557,2896
"C492","Bösartige Neubildung: Bindegewebe und andere Weichteilgewebe der unteren Extremität, einschließlich Hüfte",3128,3029,3066,2810.5
"A020","Salmonellenenteritis",3157,3072,2565,2117
"B182","Chronische Virushepatitis C",3157,3072,2249,1338
"D060","Carcinoma in situ: Endozervix",3157,3072,3029,1754
"D212","Sonstige gutartige Neubildungen: Bindegewebe und andere Weichteilgewebe der unteren Extremität, einschließlich Hüfte",3157,3072,3064,2408.5
"E870","Hyperosmolalität und Hypernatriämie",3157,3072,3356,1937
"F401","Soziale Phobien",3157,3072,1267,2006.5
"G300","Alzheimer-Krankheit mit frühem Beginn",3157,3072,2780,2348.5
"G350","Erstmanifestation einer multiplen Sklerose",3157,3072,2439,1860
"H181","Keratopathia bullosa",3157,3072,3152,2733.5
"H613","Erworbene Stenose des äußeren Gehörganges",3157,3072,1610,2408.5
"H819","Störung der Vestibularfunktion, nicht näher bezeichnet",3157,3072,2577,1812.5
"I256","Stumme Myokardischämie",3157,3072,2993,2148
"I342","Nichtrheumatische Mitralklappenstenose",3157,3072,2920,1798
"I452","Bifaszikulärer Block",3157,3072,1297,2526
"I780","Hereditäre hämorrhagische Teleangiektasie",3157,3072,3110,2526
"I959","Hypotonie, nicht näher bezeichnet",3157,3072,1048,1878.5
"I99","Sonstige und nicht näher bezeichnete Krankheiten des Kreislaufsystems",3157,3072,2608,2297
"J81","Lungenödem",3157,3072,2944,2733.5
"K083","Verbliebene Zahnwurzel",3157,3072,3097,2148
"K251","Ulcus ventriculi: Akut, mit Perforation",3157,3072,2597,2029
"K400","Doppelseitige Hernia inguinalis mit Einklemmung, ohne Gangrän",3157,3072,1596,2297
"K435","Parastomale Hernie ohne Einklemmung und ohne Gangrän",3157,3072,3123,2466
"K571","Divertikulose des Dünndarmes ohne Perforation oder Abszess",3157,3072,2592,1917
"K638","Sonstige näher bezeichnete Krankheiten des Darmes",3157,3072,2807,2659.5
"K818","Sonstige Formen der Cholezystitis",3157,3072,2728,2659.5
"K853","Medikamenten-induzierte akute Pankreatitis",3157,3072,1227,2526
"L100","Pemphigus vulgaris",3157,3072,1241,2408.5
"L271","Lokalisierte Hauteruption durch Drogen oder Arzneimittel",3157,3072,3443,2348.5
"L910","Hypertrophe Narbe",3157,3072,1692,2117
"L988","Sonstige näher bezeichnete Krankheiten der Haut und der Unterhaut",3157,3072,2660,2589.5
"M244","Habituelle Luxation und Subluxation eines Gelenkes",3157,3072,3131,2117
"M359","Krankheit mit Systembeteiligung des Bindegewebes, nicht näher bezeichnet",3157,3072,2942,2408.5
"M673","Transitorische Synovitis",3157,3072,1475,2896
"M718","Sonstige näher bezeichnete Bursopathien",3157,3072,2646,2526
"M792","Neuralgie und Neuritis, nicht näher bezeichnet",3157,3072,2899,2148
"M793","Pannikulitis, nicht näher bezeichnet",3157,3072,3086,1937
"M950","Erworbene Deformität der Nase",3157,3072,1225,2526
"N434","Spermatozele",3157,3072,1097,1776
"N492","Entzündliche Krankheiten des Skrotums",3157,3072,3349,1860
"N831","Zyste des Corpus luteum",3157,3072,1269,2466
"N993","Prolaps des Scheidenstumpfes nach Hysterektomie",3157,3072,1234,2006.5
"S021","Schädelbasisfraktur",3157,3072,1458,1878.5
"S335","Verstauchung und Zerrung der Lendenwirbelsäule",3157,3072,3420,2526
"S370","Verletzung der Niere",3157,3072,2945,2348.5
"S523","Fraktur des Radiusschaftes",3157,3072,1105,2466
"S524","Fraktur des Ulna- und Radiusschaftes, kombiniert",3157,3072,2468,1787
"S681","Traumatische Amputation eines sonstigen einzelnen Fingers (komplett) (partiell)",3157,3072,2406,2733.5
"S869","Verletzung eines nicht näher bezeichneten Muskels oder einer nicht näher bezeichneten Sehne in Höhe des Unterschenkels",3157,3072,3487,2466
"T179","Fremdkörper in den Atemwegen, Teil nicht näher bezeichnet",3157,3072,3135,2148
"T213","Verbrennung 3. Grades des Rumpfes",3157,3072,1245,2184
"T888","Sonstige näher bezeichnete Komplikationen bei chirurgischen Eingriffen und medizinischer Behandlung, anderenorts nicht klassifiziert",3157,3072,3063,2184
"U505","Sehr schwere motorische Funktionseinschränkung",3157,3072,1418,1762.5
"U521","Frührehabilitations-Barthel-Index: -75 bis 30 Punkte",3157,3072,1653,1917
"Z853","Bösartige Neubildung der Brustdrüse [Mamma] in der Eigenanamnese",3157,3072,1342,2408.5
"Z866","Krankheiten des Nervensystems oder der Sinnesorgane in der Eigenanamnese",3157,3072,1572,2659.5
"Z918","Sonstige näher bezeichnete Risikofaktoren in der Eigenanamnese, anderenorts nicht klassifiziert",3157,3072,1256,1899.5
"Z953","Vorhandensein einer xenogenen Herzklappe",3157,3072,1650,2184
"M068","Sonstige näher bezeichnete chronische Polyarthritis",3186,3032.5,1081,1848
"G610","Guillain-Barré-Syndrom",3188,3158,3137,3466.5
"N12","Tubulointerstitielle Nephritis, nicht als akut oder chronisch bezeichnet",3188,3158,3212,3466.5
"S360","Verletzung der Milz",3188,3158,2476,3466.5
"D372","Neubildung unsicheren oder unbekannten Verhaltens: Dünndarm",3194.5,3164.5,2714,3533.5
"D430","Neubildung unsicheren oder unbekannten Verhaltens: Gehirn, supratentoriell",3194.5,3164.5,1168,3089.5
"F133","Psychische und Verhaltensstörungen durch Sedativa oder Hypnotika: Entzugssyndrom",3194.5,3164.5,2844,3466.5
"J958","Sonstige Krankheiten der Atemwege nach medizinischen Maßnahmen",3194.5,3164.5,2758,2184
"K768","Sonstige näher bezeichnete Krankheiten der Leber",3194.5,3164.5,1070,2733.5
"L208","Sonstiges atopisches [endogenes] Ekzem",3194.5,3164.5,1401,2589.5
"M240","Freier Gelenkkörper",3194.5,3164.5,3446,2088.5
"R402","Koma, nicht näher bezeichnet",3194.5,3164.5,3274,3533.5
"S421","Fraktur der Skapula",3194.5,3164.5,1589,2217.5
"T634","Toxische Wirkung: Gift sonstiger Arthropoden",3194.5,3164.5,3414,3466.5
"C66","Bösartige Neubildung des Ureters",3200,3156,1583,1899.5
"R600","Umschriebenes Ödem",3201,3334,1128,2408.5
"S324","Fraktur des Acetabulums",3202,3435,3647,3708
"I743","Embolie und Thrombose der Arterien der unteren Extremitäten",3203,3439,3773,3780
"M058","Sonstige seropositive chronische Polyarthritis",3204,3459,3713,3722.5
"K263","Ulcus duodeni: Akut, ohne Blutung oder Perforation",3206.5,3251.5,2896,2990
"R02","Gangrän, anderenorts nicht klassifiziert",3206.5,3251.5,3296,3205.5
"R568","Sonstige und nicht näher bezeichnete Krämpfe",3206.5,3251.5,3513,3205.5
"T844","Mechanische Komplikation durch sonstige intern verwendete orthopädische Geräte, Implantate und Transplantate",3206.5,3251.5,2743,3466.5
"D370","Neubildung unsicheren oder unbekannten Verhaltens: Lippe, Mundhöhle und Pharynx",3209,3249,2851,2088.5
"I455","Sonstiger näher bezeichneter Herzblock",3210.5,3335.5,3657,3533.5
"J952","Akute pulmonale Insuffizienz nach nicht am Thorax vorgenommener Operation",3210.5,3335.5,3486,3205.5
"M870","Idiopathische aseptische Knochennekrose",3212,3482,3669,3689.5
"M131","Monarthritis, anderenorts nicht klassifiziert",3213,3396,3324,3620
"C857","Sonstige näher bezeichnete Typen des Non-Hodgkin-Lymphoms",3219.5,3178.5,1427,2526
"D252","Subseröses Leiomyom des Uterus",3219.5,3178.5,3122,2896
"E111","Diabetes mellitus, Typ 2: Mit Ketoazidose",3219.5,3178.5,1162,2810.5
"G819","Hemiparese und Hemiplegie, nicht näher bezeichnet",3219.5,3178.5,3177,2810.5
"G934","Enzephalopathie, nicht näher bezeichnet",3219.5,3178.5,3155,3205.5
"K621","Rektumpolyp",3219.5,3178.5,3143,2589.5
"K622","Analprolaps",3219.5,3178.5,1631,3310.5
"M150","Primäre generalisierte (Osteo-) Arthrose",3219.5,3178.5,1196,2184
"M549","Rückenschmerzen, nicht näher bezeichnet",3219.5,3178.5,1691,2733.5
"R208","Sonstige und nicht näher bezeichnete Sensibilitätsstörungen der Haut",3219.5,3178.5,1116,1707.5
"S273","Sonstige Verletzungen der Lunge",3219.5,3178.5,1485,2659.5
"S729","Fraktur des Femurs, Teil nicht näher bezeichnet",3219.5,3178.5,1433,2466
"F311","Bipolare affektive Störung, gegenwärtig manische Episode ohne psychotische Symptome",3227,3171,2376,2733.5
"G405","Spezielle epileptische Syndrome",3227,3171,1103,1878.5
"M960","Pseudarthrose nach Fusion oder Arthrodese",3227,3171,2585,1720
"J320","Chronische Sinusitis maxillaris",3229,3256,3402,2896
"M622","Ischämischer Muskelinfarkt (nichttraumatisch)",3230,3255,2653,2297
"T835","Infektion und entzündliche Reaktion durch Prothese, Implantat oder Transplantat im Harntrakt",3231,3254,3460,2217.5
"T848","Sonstige Komplikationen durch orthopädische Endoprothesen, Implantate oder Transplantate",3232,3483,1248,1673.5
"M170","Primäre Gonarthrose, beidseitig",3233,3517,3752,3755
"L120","Bullöses Pemphigoid",3234,3337,3461,3648.5
"K500","Crohn-Krankheit des Dünndarmes",3235,3338,2859,3533.5
"M162","Koxarthrose als Folge einer Dysplasie, beidseitig",3236,3437,3529,3708
"S821","Fraktur des proximalen Endes der Tibia",3237,3523,3758,3765
"S423","Fraktur des Humerusschaftes",3238,3397,3560,3648.5
"N358","Sonstige Harnröhrenstriktur",3239,3259,1164,3533.5
"C163","Bösartige Neubildung: Antrum pyloricum",3240,3257,1280,2810.5
"E112","Diabetes mellitus, Typ 2: Mit Nierenkomplikationen",3244.5,3265.5,1161,3581.5
"I249","Akute ischämische Herzkrankheit, nicht näher bezeichnet",3244.5,3265.5,3490,2810.5
"K20","Ösophagitis",3244.5,3265.5,1263,2896
"K661","Hämoperitoneum",3244.5,3265.5,1388,1754
"M059","Seropositive chronische Polyarthritis, nicht näher bezeichnet",3244.5,3265.5,2622,1798
"M241","Sonstige Gelenkknorpelschädigungen",3244.5,3265.5,3231,2256.5
"M479","Spondylose, nicht näher bezeichnet",3244.5,3265.5,1518,2256.5
"M625","Muskelschwund und -atrophie, anderenorts nicht klassifiziert",3244.5,3265.5,3556,2659.5
"C188","Bösartige Neubildung: Kolon, mehrere Teilbereiche überlappend",3249.5,3259,2694,2348.5
"I422","Sonstige hypertrophische Kardiomyopathie",3249.5,3259,1157,3466.5
"I776","Arteriitis, nicht näher bezeichnet",3251,3261,3449,2088.5
"C773","Sekundäre und nicht näher bezeichnete bösartige Neubildung: Axilläre Lymphknoten und Lymphknoten der oberen Extremität",3252.5,3339.5,1122,3466.5
"M966","Knochenfraktur nach Einsetzen eines orthopädischen Implantates, einer Gelenkprothese oder einer Knochenplatte",3252.5,3339.5,3312,2466
"N62","Hypertrophie der Mamma [Brustdrüse]",3254.5,3341.5,3412,3310.5
"R778","Sonstige näher bezeichnete Veränderungen der Plasmaproteine",3254.5,3341.5,1378,3310.5
"I632","Hirninfarkt durch nicht näher bezeichneten Verschluss oder Stenose präzerebraler Arterien",3256,3484,3644,3581.5
"F193","Psychische und Verhaltensstörungen durch multiplen Substanzgebrauch und Konsum anderer psychotroper Substanzen: Entzugssyndrom",3257,3188,3468,2733.5
"M501","Zervikaler Bandscheibenschaden mit Radikulopathie",3258,3440,3317,3648.5
"I728","Aneurysma und Dissektion sonstiger näher bezeichneter Arterien",3259,3193.5,3030,3310.5
"D136","Gutartige Neubildung: Pankreas",3267,3203,2880,1958.5
"E110","Diabetes mellitus, Typ 2: Mit Koma",3267,3203,1261,1830.5
"F011","Multiinfarkt-Demenz",3267,3203,1370,2184
"H341","Verschluss der A. centralis retinae",3267,3203,2309,2408.5
"I319","Krankheit des Perikards, nicht näher bezeichnet",3267,3203,2932,1984
"I38","Endokarditis, Herzklappe nicht näher bezeichnet",3267,3203,1111,1338
"J383","Sonstige Krankheiten der Stimmlippen",3267,3203,1285,2659.5
"K315","Duodenalverschluss",3267,3203,1084,1798
"M002","Arthritis und Polyarthritis durch sonstige Streptokokken",3267,3203,1197,2466
"N433","Hydrozele, nicht näher bezeichnet",3267,3203,2883,2589.5
"S522","Fraktur des Ulnaschaftes",3267,3203,3209,1937
"S610","Offene Wunde eines oder mehrerer Finger ohne Schädigung des Nagels",3267,3203,1055,1958.5
"T140","Oberflächliche Verletzung an einer nicht näher bezeichneten Körperregion",3267,3203,1323,2526
"T782","Anaphylaktischer Schock, nicht näher bezeichnet",3267,3203,2752,2659.5
"U504","Schwere motorische Funktionseinschränkung",3267,3203,1195,2256.5
"D151","Gutartige Neubildung: Herz",3276,3190,3319,2589.5
"H271","Luxation der Linse",3276,3190,2688,1878.5
"M500","Zervikaler Bandscheibenschaden mit Myelopathie",3276,3190,3172,2810.5
"C37","Bösartige Neubildung des Thymus",3278,3187,1185,2256.5
"M313","Wegener-Granulomatose",3279,3185,1525,2896
"C548","Bösartige Neubildung: Corpus uteri, mehrere Teilbereiche überlappend",3281,3193.5,1136,2256.5
"C673","Bösartige Neubildung: Vordere Harnblasenwand",3281,3193.5,1170,3310.5
"F419","Angststörung, nicht näher bezeichnet",3281,3193.5,3302,2217.5
"C159","Bösartige Neubildung: Ösophagus, nicht näher bezeichnet",3283,3186,2303,2184
"M179","Gonarthrose, nicht näher bezeichnet",3284,3438,3774,3776.5
"J459","Asthma bronchiale, nicht näher bezeichnet",3285,3398,3136,3648.5
"I210","Akuter transmuraler Myokardinfarkt der Vorderwand",3286,3534,3755,3769.5
"I676","Nichteitrige Thrombose des intrakraniellen Venensystems",3287,3343,3648,3533.5
"R471","Dysarthrie und Anarthrie",3288,3344,1137,2896
"I678","Sonstige näher bezeichnete zerebrovaskuläre Krankheiten",3289,3441,3298,3089.5
"Q658","Sonstige angeborene Deformitäten der Hüfte",3290,3271.5,3189,3581.5
"G353","Multiple Sklerose mit sekundär-chronischem Verlauf",3291,3270,3441,2810.5
"R298","Sonstige und nicht näher bezeichnete Symptome, die das Nervensystem und das Muskel-Skelett-System betreffen",3292,3273,2774,2057.5
"B023","Zoster ophthalmicus",3295.5,3276.5,3290,3310.5
"I491","Vorhofextrasystolie",3295.5,3276.5,1129,2896
"J101","Grippe mit sonstigen Manifestationen an den Atemwegen, sonstige Influenzaviren nachgewiesen",3295.5,3276.5,3203,2733.5
"J981","Lungenkollaps",3295.5,3276.5,3373,3310.5
"L033","Phlegmone am Rumpf",3295.5,3276.5,1062,2896
"R410","Orientierungsstörung, nicht näher bezeichnet",3295.5,3276.5,1553,2990
"C185","Bösartige Neubildung: Flexura coli sinistra [lienalis]",3299,3271.5,3484,2088.5
"S860","Verletzung der Achillessehne",3300,3558,3754,3749
"H912","Idiopathischer Hörsturz",3301,3399,3602,3581.5
"F012","Subkortikale vaskuläre Demenz",3303,3350,2910,2990
"I514","Myokarditis, nicht näher bezeichnet",3303,3350,3635,3466.5
"M546","Schmerzen im Bereich der Brustwirbelsäule",3303,3350,3530,3388.5
"E222","Syndrom der inadäquaten Sekretion von Adiuretin",3305.5,3347.5,3438,2659.5
"K510","Ulzeröse (chronische) Pankolitis",3305.5,3347.5,3433,2466
"C342","Bösartige Neubildung: Mittellappen (-Bronchus)",3307,3345,3186,2117
"H405","Glaukom (sekundär) nach sonstigen Affektionen des Auges",3308,3346,3247,2029
"D469","Myelodysplastisches Syndrom, nicht näher bezeichnet",3309.5,3213.5,2308,3089.5
"J384","Larynxödem",3309.5,3213.5,1453,2148
"F328","Sonstige depressive Episoden",3320,3224,2988,2526
"G573","Läsion des N. fibularis (peronaeus) communis",3320,3224,2392,1812.5
"H408","Sonstiges Glaukom",3320,3224,1352,2348.5
"I308","Sonstige Formen der akuten Perikarditis",3320,3224,3134,2659.5
"I440","Atrioventrikulärer Block 1. Grades",3320,3224,2378,2057.5
