"ICD","Description","ICA","LGPS","RF","Lasso"
"C64","Bösartige Neubildung der Niere, ausgenommen Nierenbecken",3446.5,3445.5,3562,3585.5
"M421","Osteochondrose der Wirbelsäule beim Erwachsenen",3446.5,3445.5,3746,3603
"E042","Nichttoxische mehrknotige Struma",3449,3448,375,1730.5
"I639","Hirninfarkt, nicht näher bezeichnet",3449,3448,3748,3621.5
"M754","Impingement-Syndrom der Schulter",3449,3448,3678,3508
"K210","Gastroösophageale Refluxkrankheit mit Ösophagitis",3451,3451,3655,3416
"I352","Aortenklappenstenose mit Insuffizienz",3452,3450,3686,1730.5
"G401","Lokalisationsbezogene (fokale) (partielle) symptomatische Epilepsie und epileptische Syndrome mit einfachen fokalen Anfällen",3454,3453,344,3568.5
"H812","Neuropathia vestibularis",3454,3453,3269,3585.5
"K529","Nichtinfektiöse Gastroenteritis und Kolitis, nicht näher bezeichnet",3454,3453,296,3471.5
"I260","Lungenembolie mit Angabe eines akuten Cor pulmonale",3456,3641,3785,3789
"C187","Bösartige Neubildung: Colon sigmoideum",3457,3456,3754,3649
"C795","Sekundäre bösartige Neubildung des Knochens und des Knochenmarkes",3459,3459.5,3488,1730.5
"S701","Prellung des Oberschenkels",3459,3459.5,318,1730.5
"S826","Fraktur des Außenknöchels",3459,3459.5,3590,3759
"C445","Sonstige bösartige Neubildungen: Haut des Rumpfes",3465,3466,3636,3621.5
"D126","Gutartige Neubildung: Kolon, nicht näher bezeichnet",3465,3466,3354,3459
"G454","Transiente globale Amnesie [amnestische Episode]",3465,3466,3760,3715
"K402","Doppelseitige Hernia inguinalis, ohne Einklemmung und ohne Gangrän",3465,3466,3638,3585.5
"K810","Akute Cholezystitis",3465,3466,305,1730.5
"K851","Biliäre akute Pankreatitis",3465,3466,3584,3715
"L022","Hautabszess, Furunkel und Karbunkel am Rumpf",3465,3466,3653,3621.5
"S321","Fraktur des Os sacrum",3465,3466,3683,3698.5
"T821","Mechanische Komplikation durch ein kardiales elektronisches Gerät",3465,3466,3598,3665
"I839","Varizen der unteren Extremitäten ohne Ulzeration oder Entzündung",3470.5,3456,3689,1730.5
"M060","Seronegative chronische Polyarthritis",3470.5,3456,430,3312.5
"M545","Kreuzschmerz",3472,3459.5,3698,3447
"I802","Thrombose, Phlebitis und Thrombophlebitis sonstiger tiefer Gefäße der unteren Extremitäten",3473,3640,3792,3792
"I635","Hirninfarkt durch nicht näher bezeichneten Verschluss oder Stenose zerebraler Arterien",3474,3647,3790,3791
"G301","Alzheimer-Krankheit mit spätem Beginn",3475,3472.5,3303,1730.5
"C220","Leberzellkarzinom",3487,3485,3299,1730.5
"D128","Gutartige Neubildung: Rektum",3487,3485,3505,3638
"E039","Hypothyreose, nicht näher bezeichnet",3487,3485,614,1730.5
"F333","Rezidivierende depressive Störung, gegenwärtig schwere Episode mit psychotischen Symptomen",3487,3485,3556,1730.5
"G308","Sonstige Alzheimer-Krankheit",3487,3485,3747,3585.5
"H268","Sonstige näher bezeichnete Kataraktformen",3487,3485,327,1730.5
"J159","Bakterielle Pneumonie, nicht näher bezeichnet",3487,3485,346,1730.5
"J40","Bronchitis, nicht als akut oder chronisch bezeichnet",3487,3485,3552,1730.5
"K291","Sonstige akute Gastritis",3487,3485,408,3332
"K295","Chronische Gastritis, nicht näher bezeichnet",3487,3485,3524,1730.5
"K449","Hernia diaphragmatica ohne Einklemmung und ohne Gangrän",3487,3485,581,1730.5
"K804","Gallengangsstein mit Cholezystitis",3487,3485,3586,3375
"L024","Hautabszess, Furunkel und Karbunkel an Extremitäten",3487,3485,304,3387
"M531","Zervikobrachial-Syndrom",3487,3485,3481,3250
"M532","Instabilität der Wirbelsäule",3487,3485,3417,1730.5
"M810","Postmenopausale Osteoporose",3487,3485,3375,3447
"N359","Harnröhrenstriktur, nicht näher bezeichnet",3487,3485,3684,3459
"N394","Sonstige näher bezeichnete Harninkontinenz",3487,3485,3461,1730.5
"S008","Oberflächliche Verletzung sonstiger Teile des Kopfes",3487,3485,3631,3405
"S010","Offene Wunde der behaarten Kopfhaut",3487,3485,428,3270
"S801","Prellung sonstiger und nicht näher bezeichneter Teile des Unterschenkels",3487,3485,644,3259.5
"T783","Angioneurotisches Ödem",3487,3485,3615,1730.5
"Z034","Beobachtung bei Verdacht auf Herzinfarkt",3487,3485,554,1730.5
"I351","Aortenklappeninsuffizienz",3499,3471,328,3416
"K831","Verschluss des Gallenganges",3500,3472.5,659,3259.5
"S525","Distale Fraktur des Radius",3501,3642,3764,3750.5
"K800","Gallenblasenstein mit akuter Cholezystitis",3502,3645,3750,1730.5
"I209","Angina pectoris, nicht näher bezeichnet",3503,3644,3592,3493
"C541","Bösartige Neubildung: Endometrium",3504,3501,367,3270
"M058","Sonstige seropositive chronische Polyarthritis",3505,3498,295,1730.5
"A408","Sonstige Sepsis durch Streptokokken",3523,3519,309,1730.5
"B029","Zoster ohne Komplikation",3523,3519,3658,3375
"C186","Bösartige Neubildung: Colon descendens",3523,3519,542,1730.5
"C340","Bösartige Neubildung: Hauptbronchus",3523,3519,3487,3459
"C442","Sonstige bösartige Neubildungen: Haut des Ohres und des äußeren Gehörganges",3523,3519,588,3332
"C770","Sekundäre und nicht näher bezeichnete bösartige Neubildung: Lymphknoten des Kopfes, des Gesichtes und des Halses",3523,3519,3497,1730.5
"D27","Gutartige Neubildung des Ovars",3523,3519,3737,3459
"E050","Hyperthyreose mit diffuser Struma",3523,3519,433,1730.5
"E668","Sonstige Adipositas",3523,3519,3474,1730.5
"F03","Nicht näher bezeichnete Demenz",3523,3519,547,1730.5
"F067","Leichte kognitive Störung",3523,3519,636,1730.5
"G810","Schlaffe Hemiparese und Hemiplegie",3523,3519,685,3332
"G912","Normaldruckhydrozephalus",3523,3519,3669,3322.5
"I618","Sonstige intrazerebrale Blutung",3523,3519,502,1730.5
"I959","Hypotonie, nicht näher bezeichnet",3523,3519,3591,3508
"K550","Akute Gefäßkrankheiten des Darmes",3523,3519,349,1730.5
"K650","Akute Peritonitis",3523,3519,692,1730.5
"K660","Peritoneale Adhäsionen",3523,3519,3324,3405
"L120","Bullöses Pemphigoid",3523,3519,361,1730.5
"M069","Chronische Polyarthritis, nicht näher bezeichnet",3523,3519,350,1730.5
"M160","Primäre Koxarthrose, beidseitig",3523,3519,3495,3375
"M431","Spondylolisthesis",3523,3519,3274,3312.5
"N10","Akute tubulointerstitielle Nephritis",3523,3519,448,3343.5
"N410","Akute Prostatitis",3523,3519,3543,3471.5
"N816","Rektozele",3523,3519,3649,3459
"N850","Glanduläre Hyperplasie des Endometriums",3523,3519,3575,3355
"R33","Harnverhaltung",3523,3519,3357,3295
"R522","Sonstiger chronischer Schmerz",3523,3519,580,1730.5
"R91","Abnorme Befunde bei der bildgebenden Diagnostik der Lunge",3523,3519,3284,3508
"S019","Offene Wunde des Kopfes, Teil nicht näher bezeichnet",3523,3519,435,1730.5
"S270","Traumatischer Pneumothorax",3523,3519,3730,1730.5
"S420","Fraktur der Klavikula",3523,3519,535,3332
"S423","Fraktur des Humerusschaftes",3523,3519,3622,1730.5
"S923","Fraktur der Mittelfußknochen",3523,3519,370,3397
"Z966","Vorhandensein von orthopädischen Gelenkimplantaten",3523,3519,611,3250
"C182","Bösartige Neubildung: Colon ascendens",3541.5,3499.5,3382,3235
"L97","Ulcus cruris, anderenorts nicht klassifiziert",3541.5,3499.5,538,1730.5
"F331","Rezidivierende depressive Störung, gegenwärtig mittelgradige Episode",3543,3497,3596,3312.5
"K802","Gallenblasenstein ohne Cholezystitis",3544,3646,379,3683.5
"G459","Zerebrale transitorische Ischämie, nicht näher bezeichnet",3545.5,3648.5,3762,3778.5
"I743","Embolie und Thrombose der Arterien der unteren Extremitäten",3545.5,3648.5,3715,3638
"C56","Bösartige Neubildung des Ovars",3547,3537,3771,3766
"C505","Bösartige Neubildung: Unterer äußerer Quadrant der Brustdrüse",3550,3541,3392,3375
"F200","Paranoide Schizophrenie",3550,3541,3268,1730.5
"K567","Ileus, nicht näher bezeichnet",3550,3541,3396,3508
"K603","Analfistel",3550,3541,447,3508
"N131","Hydronephrose bei Ureterstriktur, anderenorts nicht klassifiziert",3550,3541,3612,1730.5
"A081","Akute Gastroenteritis durch Norovirus [Norwalk-Virus]",3599.5,3590.5,321,1730.5
"A084","Virusbedingte Darminfektion, nicht näher bezeichnet",3599.5,3590.5,485,3387
"A481","Legionellose mit Pneumonie",3599.5,3590.5,3680,3483.5
"A498","Sonstige bakterielle Infektionen nicht näher bezeichneter Lokalisation",3599.5,3590.5,3397,3447
"C099","Bösartige Neubildung: Tonsille, nicht näher bezeichnet",3599.5,3590.5,401,3226
"C183","Bösartige Neubildung: Flexura coli dextra [hepatica]",3599.5,3590.5,3359,3397
"C437","Bösartiges Melanom der unteren Extremität, einschließlich Hüfte",3599.5,3590.5,3482,3235
"C518","Bösartige Neubildung: Vulva, mehrere Teilbereiche überlappend",3599.5,3590.5,486,1730.5
"C670","Bösartige Neubildung: Trigonum vesicae",3599.5,3590.5,3576,3471.5
"C680","Bösartige Neubildung: Urethra",3599.5,3590.5,3533,3431.5
"C773","Sekundäre und nicht näher bezeichnete bösartige Neubildung: Axilläre Lymphknoten und Lymphknoten der oberen Extremität",3599.5,3590.5,515,3483.5
"C782","Sekundäre bösartige Neubildung der Pleura",3599.5,3590.5,3344,3270
"C793","Sekundäre bösartige Neubildung des Gehirns und der Hirnhäute",3599.5,3590.5,3616,3533
"C903","Solitäres Plasmozytom",3599.5,3590.5,488,1730.5
"D120","Gutartige Neubildung: Zäkum",3599.5,3590.5,441,3312.5
"D251","Intramurales Leiomyom des Uterus",3599.5,3590.5,565,3332
"D259","Leiomyom des Uterus, nicht näher bezeichnet",3599.5,3590.5,3720,3508
"D34","Gutartige Neubildung der Schilddrüse",3599.5,3590.5,3264,3416
"D397","Neubildung unsicheren oder unbekannten Verhaltens: Sonstige weibliche Genitalorgane",3599.5,3590.5,416,1730.5
"E110","Diabetes mellitus, Typ 2: Mit Koma",3599.5,3590.5,3702,3471.5
"E660","Adipositas durch übermäßige Kalorienzufuhr",3599.5,3590.5,3493,3235
"E780","Reine Hypercholesterinämie",3599.5,3590.5,3423,1730.5
"F058","Sonstige Formen des Delirs",3599.5,3590.5,342,1730.5
"F104","Psychische und Verhaltensstörungen durch Alkohol: Entzugssyndrom mit Delir",3599.5,3590.5,3500,3603
"F112","Psychische und Verhaltensstörungen durch Opioide: Abhängigkeitssyndrom",3599.5,3590.5,443,3471.5
"F453","Somatoforme autonome Funktionsstörung",3599.5,3590.5,3450,3322.5
"F454","Anhaltende Schmerzstörung",3599.5,3590.5,3468,1730.5
"G200","Primäres Parkinson-Syndrom mit fehlender oder geringer Beeinträchtigung",3599.5,3590.5,3511,1730.5
"G202","Primäres Parkinson-Syndrom mit schwerster Beeinträchtigung",3599.5,3590.5,337,1730.5
"G318","Sonstige näher bezeichnete degenerative Krankheiten des Nervensystems",3599.5,3590.5,3659,3523
"G412","Status epilepticus mit komplexfokalen Anfällen",3599.5,3590.5,573,3387
"G453","Amaurosis fugax",3599.5,3590.5,372,1730.5
"G580","Interkostalneuropathie",3599.5,3590.5,472,1730.5
"G934","Enzephalopathie, nicht näher bezeichnet",3599.5,3590.5,540,3259.5
"G938","Sonstige näher bezeichnete Krankheiten des Gehirns",3599.5,3590.5,3555,3235
"H023","Blepharochalasis",3599.5,3590.5,474,3416
"H332","Seröse Netzhautablösung",3599.5,3590.5,492,3303.5
"H405","Glaukom (sekundär) nach sonstigen Affektionen des Auges",3599.5,3590.5,392,1730.5
"H408","Sonstiges Glaukom",3599.5,3590.5,3611,3447
"H813","Sonstiger peripherer Schwindel",3599.5,3590.5,3692,3375
"I081","Krankheiten der Mitral- und Trikuspidalklappe, kombiniert",3599.5,3590.5,3326,1730.5
"I101","Maligne essentielle Hypertonie",3599.5,3590.5,400,3343.5
"I212","Akuter transmuraler Myokardinfarkt an sonstigen Lokalisationen",3599.5,3590.5,680,3471.5
"I256","Stumme Myokardischämie",3599.5,3590.5,471,3278
"I318","Sonstige näher bezeichnete Krankheiten des Perikards",3599.5,3590.5,3639,3295
"I341","Mitralklappenprolaps",3599.5,3590.5,442,3322.5
"I361","Nichtrheumatische Trikuspidalklappeninsuffizienz",3599.5,3590.5,3372,1730.5
"I421","Hypertrophische obstruktive Kardiomyopathie",3599.5,3590.5,583,1730.5
"I456","Präexzitations-Syndrom",3599.5,3590.5,3439,3295
"I615","Intrazerebrale intraventrikuläre Blutung",3599.5,3590.5,549,1730.5
"I671","Zerebrales Aneurysma und zerebrale arteriovenöse Fistel",3599.5,3590.5,562,1730.5
"I800","Thrombose, Phlebitis und Thrombophlebitis oberflächlicher Gefäße der unteren Extremitäten",3599.5,3590.5,303,1730.5
"I822","Embolie und Thrombose der V. cava",3599.5,3590.5,3606,1730.5
"I830","Varizen der unteren Extremitäten mit Ulzeration",3599.5,3590.5,3569,3387
"J980","Krankheiten der Bronchien, anderenorts nicht klassifiziert",3599.5,3590.5,434,1730.5
"K083","Verbliebene Zahnwurzel",3599.5,3590.5,521,3303.5
"K263","Ulcus duodeni: Akut, ohne Blutung oder Perforation",3599.5,3590.5,499,1730.5
"K352","Akute Appendizitis mit generalisierter Peritonitis",3599.5,3590.5,339,1730.5
"K433","Parastomale Hernie mit Einklemmung, ohne Gangrän",3599.5,3590.5,341,3431.5
"K439","Sonstige und nicht näher bezeichnete Hernia ventralis ohne Einklemmung und ohne Gangrän",3599.5,3590.5,3542,3638
"K528","Sonstige näher bezeichnete nichtinfektiöse Gastroenteritis und Kolitis",3599.5,3590.5,3348,1730.5
"K719","Toxische Leberkrankheit, nicht näher bezeichnet",3599.5,3590.5,450,1730.5
"K819","Cholezystitis, nicht näher bezeichnet",3599.5,3590.5,368,1730.5
"L208","Sonstiges atopisches [endogenes] Ekzem",3599.5,3590.5,426,1730.5
"L82","Seborrhoische Keratose",3599.5,3590.5,319,3303.5
"L88","Pyoderma gangraenosum",3599.5,3590.5,3502,1730.5
"M009","Eitrige Arthritis, nicht näher bezeichnet",3599.5,3590.5,478,3447
"M152","Bouchard-Knoten (mit Arthropathie)",3599.5,3590.5,668,1730.5
"M235","Chronische Instabilität des Kniegelenkes",3599.5,3590.5,3557,3416
"M316","Sonstige Riesenzellarteriitis",3599.5,3590.5,3618,3483.5
"M317","Mikroskopische Polyangiitis",3599.5,3590.5,3663,1730.5
"M625","Muskelschwund und -atrophie, anderenorts nicht klassifiziert",3599.5,3590.5,528,1730.5
"M798","Sonstige näher bezeichnete Krankheiten des Weichteilgewebes",3599.5,3590.5,373,1730.5
"M961","Postlaminektomie-Syndrom, anderenorts nicht klassifiziert",3599.5,3590.5,363,1730.5
"N130","Hydronephrose bei ureteropelviner Obstruktion",3599.5,3590.5,3448,3243
"N302","Sonstige chronische Zystitis",3599.5,3590.5,3393,1730.5
"N319","Neuromuskuläre Dysfunktion der Harnblase, nicht näher bezeichnet",3599.5,3590.5,405,1730.5
"N358","Sonstige Harnröhrenstriktur",3599.5,3590.5,3350,1730.5
"N393","Belastungsinkontinenz [Stressinkontinenz]",3599.5,3590.5,3719,3235
"N459","Orchitis, Epididymitis und Epididymoorchitis ohne Abszess",3599.5,3590.5,561,1730.5
"R05","Husten",3599.5,3590.5,3438,3405
"R15","Stuhlinkontinenz",3599.5,3590.5,3325,1730.5
"R202","Parästhesie der Haut",3599.5,3590.5,694,1730.5
"R224","Lokalisierte Schwellung, Raumforderung und Knoten der Haut und der Unterhaut an den unteren Extremitäten",3599.5,3590.5,483,1730.5
"R32","Nicht näher bezeichnete Harninkontinenz",3599.5,3590.5,3483,1730.5
"R391","Sonstige Miktionsstörungen",3599.5,3590.5,3518,1730.5
"R51","Kopfschmerz",3599.5,3590.5,522,3364.5
"R58","Blutung, anderenorts nicht klassifiziert",3599.5,3590.5,409,3285.5
"S368","Verletzung sonstiger intraabdominaler Organe",3599.5,3590.5,544,1730.5
"S522","Fraktur des Ulnaschaftes",3599.5,3590.5,3536,3508
"S800","Prellung des Knies",3599.5,3590.5,331,1730.5
"S820","Fraktur der Patella",3599.5,3590.5,459,1730.5
"S934","Verstauchung und Zerrung des oberen Sprunggelenkes",3599.5,3590.5,402,1730.5
"T460","Vergiftung: Herzglykoside und Arzneimittel mit ähnlicher Wirkung",3599.5,3590.5,3568,3556.5
"K803","Gallengangsstein mit Cholangitis",3647,3538,311,1730.5
"M511","Lumbale und sonstige Bandscheibenschäden mit Radikulopathie",3648.5,3650.5,3679,1730.5
"S220","Fraktur eines Brustwirbels",3648.5,3650.5,3662,1730.5
"I110","Hypertensive Herzkrankheit mit (kongestiver) Herzinsuffizienz",3650,3652,3624,3278
"A090","Sonstige und nicht näher bezeichnete Gastroenteritis und Kolitis infektiösen Ursprungs",3652,3654,3722,3259.5
"I831","Varizen der unteren Extremitäten mit Entzündung",3652,3654,3585,1730.5
"K432","Narbenhernie ohne Einklemmung und ohne Gangrän",3652,3654,3676,3431.5
"H330","Netzhautablösung mit Netzhautriss",3654,3656.5,353,3285.5
"E114","Diabetes mellitus, Typ 2: Mit neurologischen Komplikationen",3656,3659,569,3556.5
"N133","Sonstige und nicht näher bezeichnete Hydronephrose",3656,3659,3391,1730.5
"Z039","Beobachtung bei Verdachtsfall, nicht näher bezeichnet",3656,3659,288.5,3483.5
"I652","Verschluss und Stenose der A. carotis",3658,3656.5,558,1730.5
"I638","Sonstiger Hirninfarkt",3659,3700,3772,3683.5
"C509","Bösartige Neubildung: Brustdrüse, nicht näher bezeichnet",3660,3661,291,3621.5
"I493","Ventrikuläre Extrasystolie",3661.5,3662.5,3706,1730.5
"J188","Sonstige Pneumonie, Erreger nicht näher bezeichnet",3661.5,3662.5,3390,3533
"M751","Läsionen der Rotatorenmanschette",3663,3664,308,1730.5
"B99","Sonstige und nicht näher bezeichnete Infektionskrankheiten",3664.5,3701.5,3710,3638
"R073","Sonstige Brustschmerzen",3664.5,3701.5,3713,1730.5
"I442","Atrioventrikulärer Block 3. Grades",3666,3706,3782,3786
"L031","Phlegmone an sonstigen Teilen der Extremitäten",3667,3703,3677,3533
"A099","Sonstige und nicht näher bezeichnete Gastroenteritis und Kolitis nicht näher bezeichneten Ursprungs",3668.5,3704.5,649,3250
"G402","Lokalisationsbezogene (fokale) (partielle) symptomatische Epilepsie und epileptische Syndrome mit komplexen fokalen Anfällen",3668.5,3704.5,3711,3556.5
"I460","Herzstillstand mit erfolgreicher Wiederbelebung",3672.5,3667.5,3724,3278
"I610","Intrazerebrale Blutung in die Großhirnhemisphäre, subkortikal",3672.5,3667.5,322,3375
"K296","Sonstige Gastritis",3672.5,3667.5,425,1730.5
"M175","Sonstige sekundäre Gonarthrose",3672.5,3667.5,3665,3397
"M232","Meniskusschädigung durch alten Riss oder alte Verletzung",3672.5,3667.5,511,1730.5
"R11","Übelkeit und Erbrechen",3672.5,3667.5,3465,3405
"J209","Akute Bronchitis, nicht näher bezeichnet",3676,3707,3755,3743
"I634","Hirninfarkt durch Embolie zerebraler Arterien",3677,3643,3793,3793
"S320","Fraktur eines Lendenwirbels",3678,3733,3490,3343.5
"I898","Sonstige näher bezeichnete nichtinfektiöse Krankheiten der Lymphgefäße und Lymphknoten",3679,3672.5,3362,3603
"C672","Bösartige Neubildung: Laterale Harnblasenwand",3680,3671,3645,1730.5
"C787","Sekundäre bösartige Neubildung der Leber und der intrahepatischen Gallengänge",3692.5,3685.5,413,3355
"F100","Psychische und Verhaltensstörungen durch Alkohol: Akute Intoxikation [akuter Rausch]",3692.5,3685.5,3265,1730.5
"H811","Benigner paroxysmaler Schwindel",3692.5,3685.5,477,1730.5
"I422","Sonstige hypertrophische Kardiomyopathie",3692.5,3685.5,550,3343.5
"I509","Herzinsuffizienz, nicht näher bezeichnet",3692.5,3685.5,587,1730.5
"I632","Hirninfarkt durch nicht näher bezeichneten Verschluss oder Stenose präzerebraler Arterien",3692.5,3685.5,3704,3585.5
"J158","Sonstige bakterielle Pneumonie",3692.5,3685.5,596,3226
"J324","Chronische Pansinusitis",3692.5,3685.5,3675,1730.5
"K631","Perforation des Darmes (nichttraumatisch)",3692.5,3685.5,698,3508
"K921","Meläna",3692.5,3685.5,383,3226
"M064","Entzündliche Polyarthropathie",3692.5,3685.5,494,3278
"M163","Sonstige dysplastische Koxarthrose",3692.5,3685.5,290,1730.5
"M255","Gelenkschmerz",3692.5,3685.5,3504,1730.5
"M841","Nichtvereinigung der Frakturenden [Pseudarthrose]",3692.5,3685.5,3621,3523
"N178","Sonstiges akutes Nierenversagen",3692.5,3685.5,3472,1730.5
